idCiudad,FK_idEstado,Nombre,Latitud,Longitud
36429,145,"Rollingstone",44.103,-91.8024
36430,148,"Rollins",47.9233,-114.257
36431,167,"Rollins Fork",38.1844,-77.0627
36432,151,"Rollinsford",43.2211,-70.8405
36433,165,"Roma",26.5818,-98.985
36434,125,"Romance",35.2212,-92.068
36435,165,"Romayor",30.4513,-94.8432
36436,147,"Rombauer",36.8431,-90.28
36437,137,"Rome",40.9637,-91.5575
36438,135,"Rome",40.8834,-89.5027
36439,136,"Rome",37.9466,-86.5893
36440,146,"Rome",33.9633,-90.4778
36441,157,"Rome",41.6051,-80.867
36442,160,"Rome",41.8706,-76.2882
36443,127,"Romeo",37.1719,-105.985
36444,136,"Romney",40.2481,-86.9305
36445,154,"Romulus",42.7568,-76.8484
36446,168,"Ronald",47.2356,-121.022
36447,169,"Ronceverte",37.7253,-80.4371
36448,160,"Ronco",39.8698,-79.9209
36449,155,"Ronda",36.1763,-80.9244
36450,160,"Ronks",40.0123,-76.1511
36451,135,"Roodhouse",39.491,-90.2996
36452,124,"Roosevelt",33.7248,-111.088
36453,145,"Roosevelt",48.6345,-95.1786
36454,152,"Roosevelt",40.2184,-74.4737
36455,154,"Roosevelt",40.6809,-73.5852
36456,158,"Roosevelt",34.8473,-98.9551
36457,165,"Roosevelt",30.546,-99.9602
36458,168,"Roosevelt",45.784,-120.331
36459,154,"Rooseveltown",44.9729,-74.7317
36460,155,"Roper",35.8451,-76.592
36461,165,"Ropesville",33.466,-102.186
36462,138,"Rosalia",37.7812,-96.6211
36463,168,"Rosalia",47.2196,-117.453
36464,149,"Rosalie",42.0603,-96.4702
36465,135,"Rosamond",39.3927,-89.1949
36466,165,"Rosanky",29.8725,-97.3223
36467,168,"Rosburg",46.2993,-123.616
36468,135,"Roscoe",42.4315,-88.9848
36469,145,"Roscoe",45.4333,-94.6374
36470,147,"Roscoe",37.9729,-93.8117
36471,148,"Roscoe",45.3708,-109.409
36472,154,"Roscoe",41.9683,-74.9324
36473,160,"Roscoe",40.0784,-79.865
36474,163,"Roscoe",45.4011,-99.3273
36475,165,"Roscoe",32.3875,-100.536
36476,149,"Rose",42.2554,-99.4462
36477,154,"Rose",43.1537,-76.8786
36478,158,"Rose",36.2184,-94.9875
36479,125,"Rose Bud",35.3174,-92.0614
36480,144,"Rose City",44.4617,-84.143
36481,145,"Rose Creek",43.6304,-92.869
36482,137,"Rose Hill",41.3363,-92.4688
36483,146,"Rose Hill",32.1345,-89.014
36484,155,"Rose Hill",34.8167,-78.0449
36485,167,"Rose Hill",36.645,-83.3377
36486,159,"Rose Lodge",45.0106,-123.879
36487,154,"Roseboom",42.7882,-74.7426
36488,155,"Roseboro",34.9928,-78.5008
36489,147,"Rosebud",38.3826,-91.3889
36490,148,"Rosebud",45.9424,-106.514
36491,163,"Rosebud",43.2328,-100.853
36492,165,"Rosebud",31.0981,-96.99
36493,144,"Rosebush",43.7146,-84.7715
36494,136,"Rosedale",39.6386,-87.3045
36495,140,"Rosedale",30.4442,-91.4591
36496,146,"Rosedale",33.8277,-90.9559
36497,154,"Rosedale",40.6593,-73.7384
36498,167,"Rosedale",36.9647,-81.8976
36499,169,"Rosedale",38.7375,-80.9417
36500,156,"Roseglen",47.7081,-101.854
36501,131,"Roseland",27.8359,-80.4933
36502,140,"Roseland",30.7896,-90.5314
36503,149,"Roseland",40.436,-98.5528
36504,152,"Roseland",40.8207,-74.3087
36505,167,"Roseland",37.8241,-78.9649
36506,136,"Roselawn",41.1414,-87.3147
36507,131,"Rosemary Bch",30.1589,-85.6603
36508,152,"Rosemont",40.428,-74.981
36509,169,"Rosemont",39.2689,-80.1633
36510,145,"Rosemount",44.733,-93.0593
36511,147,"Rosendale",40.0405,-94.8351
36512,154,"Rosendale",41.8364,-74.0632
36513,170,"Rosendale",43.7759,-88.6455
36514,152,"Rosenhayn",39.4758,-75.1284
36515,140,"Rosepine",30.9192,-93.2908
36516,135,"Roseville",40.7092,-90.6155
36517,157,"Roseville",39.8197,-82.0901
36518,157,"Rosewood",40.2182,-83.9599
36519,165,"Rosharon",29.4042,-95.4477
36520,163,"Rosholt",45.8782,-96.7131
36521,170,"Rosholt",44.6794,-89.3392
36522,125,"Rosie",35.635,-91.5317
36523,139,"Rosine",37.4504,-86.7416
36524,143,"Roslindale",42.2845,-71.1256
36525,163,"Roslyn",45.5149,-97.5914
36526,154,"Roslyn Heights",40.783,-73.639
36527,155,"Rosman",35.1075,-82.8104
36528,126,"Ross",37.9639,-122.553
36529,156,"Ross",48.3282,-102.504
36530,157,"Ross",39.3116,-84.6503
36531,165,"Ross",31.7184,-97.1186
36532,157,"Rossburg",40.2911,-84.6346
36533,165,"Rosser",32.4628,-96.4547
36534,160,"Rossiter",40.8655,-78.947
36535,125,"Rosston",33.5667,-93.2885
36536,158,"Rosston",36.891,-99.8866
36537,165,"Rosston",33.4863,-97.4603
36538,132,"Rossville",34.947,-85.2851
36539,135,"Rossville",40.3441,-87.6626
36540,136,"Rossville",40.3971,-86.616
36541,138,"Rossville",39.1632,-95.973
36542,160,"Rossville",40.0638,-76.9146
36543,164,"Rossville",35.08,-89.5464
36544,165,"Rotan",32.8661,-100.504
36545,144,"Rothbury",43.5139,-86.3226
36546,145,"Rothsay",46.5293,-96.3005
36547,170,"Rothschild",44.8809,-89.6196
36548,147,"Rothville",39.66,-93.0482
36549,131,"Rotonda West",26.8889,-82.2745
36550,154,"Rotterdam Junction",42.8725,-74.0465
36551,155,"Rougemont",36.244,-78.8889
36552,140,"Rougon",30.5981,-91.3738
36553,167,"Round Hill",39.1195,-77.7845
36554,135,"Round Lake",42.3442,-88.1158
36555,154,"Round Lake",42.9237,-73.789
36556,126,"Round Mountain",40.7919,-121.99
36557,150,"Round Mountain",38.8172,-117.225
36558,165,"Round Mountain",30.4443,-98.4708
36559,162,"Round O",32.945,-80.572
36560,141,"Round Pond",43.9484,-69.4634
36561,124,"Round Rock",36.1546,-109.552
36562,154,"Round Top",42.273,-74.0692
36563,165,"Round Top",30.0314,-96.7365
36564,157,"Roundhead",40.559,-83.8354
36565,139,"Roundhill",37.2302,-86.4364
36566,154,"Rouses Point",44.9932,-73.3796
36567,160,"Rouseville",41.4696,-79.6823
36568,160,"Rouzerville",39.7364,-77.5353
36569,125,"Rover",34.9542,-93.4071
36570,137,"Rowan",42.7754,-93.5579
36571,139,"Rowdy",37.3916,-83.217
36572,143,"Rowe",42.6912,-72.9302
36573,153,"Rowe",35.3026,-105.663
36574,167,"Rowe",37.1238,-82.0355
36575,163,"Rowena",43.5204,-96.5556
36576,165,"Rowena",31.6367,-99.9672
36577,162,"Rowesville",33.3747,-80.8378
36578,155,"Rowland",34.5836,-79.2827
36579,160,"Rowland",41.4712,-75.0425
36580,169,"Rowlesburg",39.2234,-79.6204
36581,137,"Rowley",42.3371,-91.842
36582,143,"Rowley",42.7202,-70.8993
36583,135,"Roxana",38.8482,-90.0719
36584,139,"Roxana",37.0938,-83.0299
36585,128,"Roxbury",41.5544,-73.3002
36586,138,"Roxbury",38.4785,-97.4271
36587,141,"Roxbury",44.7286,-70.6272
36588,154,"Roxbury",42.3044,-74.5553
36589,160,"Roxbury",40.1103,-77.6622
36590,172,"Roxbury",44.0701,-72.7276
36591,146,"Roxie",31.4774,-91.0619
36592,155,"Roxobel",36.197,-77.2156
36593,165,"Roxton",33.5363,-95.7687
36594,148,"Roy",47.4061,-108.737
36595,153,"Roy",36.0048,-103.977
36596,125,"Royal",34.5296,-93.3238
36597,137,"Royal",43.0463,-95.2692
36598,135,"Royal",40.1926,-87.9728
36599,149,"Royal",42.3065,-98.1259
36600,136,"Royal Center",40.867,-86.524
36601,168,"Royal City",46.9214,-119.674
36602,142,"Royal Oak",38.7156,-76.2009
36603,143,"Royalston",42.5958,-72.2274
36604,135,"Royalton",37.8784,-89.1048
36605,139,"Royalton",37.6421,-82.9499
36606,145,"Royalton",45.8652,-94.189
36607,170,"Royalton",44.4129,-88.8625
36608,165,"Royalty",31.3725,-102.867
36609,160,"Royersford",40.2034,-75.5319
36610,165,"Royse City",32.9603,-96.3618
36611,132,"Royston",34.2748,-83.1751
36612,138,"Rozel",38.2626,-99.4119
36613,171,"Rozet",44.2798,-105.192
36614,170,"Rubicon",43.3111,-88.4579
36615,123,"Ruby",64.3526,-156.016
36616,140,"Ruby",31.1892,-92.2489
36617,154,"Ruby",42.0181,-74.0155
36618,162,"Ruby",34.7336,-80.1951
36619,167,"Ruby",38.5044,-77.5158
36620,150,"Ruby Valley",40.3333,-115.231
36621,167,"Ruckersville",38.2469,-78.3926
36622,137,"Rudd",43.1607,-92.8612
36623,170,"Rudolph",44.483,-89.794
36624,125,"Rudy",35.5558,-94.2421
36625,144,"Rudyard",46.1892,-84.6083
36626,148,"Rudyard",48.6504,-110.558
36627,147,"Rueter",36.6387,-92.9078
36628,158,"Rufe",34.1619,-95.1308
36629,155,"Ruffin",36.4355,-79.5464
36630,162,"Ruffin",33.0109,-80.822
36631,160,"Ruffs Dale",40.1503,-79.6412
36632,159,"Rufus",45.6685,-120.664
36633,164,"Rugby",36.36,-84.6994
36634,153,"Ruidoso Downs",33.3482,-105.482
36635,165,"Rule",33.1164,-99.8876
36636,149,"Rulo",40.0463,-95.4174
36637,144,"Rumely",46.3469,-86.9251
36638,161,"Rumford",41.8441,-71.3537
36639,141,"Rumford Center",44.5133,-70.6163
36640,151,"Rumney",43.7922,-71.8971
36641,126,"Rumsey",38.8338,-122.274
36642,139,"Rumsey",37.4985,-87.2851
36643,165,"Runge",28.8767,-97.7052
36644,137,"Runnells",41.554,-93.3904
36645,132,"Rupert",32.4267,-84.29
36646,134,"Rupert",42.6416,-113.637
36647,172,"Rupert",43.2576,-73.2255
36648,169,"Rupert",37.948,-80.6919
36649,155,"Rural Hall",36.2334,-80.2983
36650,167,"Rural Retreat",36.8797,-81.2941
36651,160,"Rural Ridge",40.5856,-79.8289
36652,160,"Rural Valley",40.7779,-79.2921
36653,127,"Rush",38.7102,-103.962
36654,139,"Rush",38.2878,-82.7547
36655,154,"Rush",42.9942,-77.6714
36656,138,"Rush Center",38.4163,-99.2527
36657,145,"Rush City",45.6878,-93.0073
36658,147,"Rush Hill",39.1925,-91.6767
36659,158,"Rush Springs",34.7615,-97.888
36660,166,"Rush Valley",40.3367,-112.461
36661,145,"Rushford",43.8851,-91.7705
36662,154,"Rushford",42.4061,-78.2261
36663,160,"Rushland",40.2598,-75.0287
36664,157,"Rushsylvania",40.4768,-83.6653
36665,147,"Rushville",39.5691,-95.0419
36666,154,"Rushville",42.7582,-77.2446
36667,157,"Rushville",39.7761,-82.4069
36668,160,"Rushville",41.7754,-76.0494
36669,165,"Rusk",31.7956,-95.1946
36670,149,"Ruskin",40.1326,-97.8774
36671,156,"Ruso",47.759,-100.845
36672,125,"Russell",35.3628,-91.5076
36673,137,"Russell",40.9063,-93.1553
36674,135,"Russell",42.4907,-87.9127
36675,143,"Russell",42.16,-72.86
36676,145,"Russell",44.3259,-95.9255
36677,154,"Russell",44.3602,-75.0433
36678,160,"Russell",41.9507,-79.0368
36679,157,"Russells Point",40.4648,-83.8877
36680,160,"Russellton",40.6138,-79.8321
36681,136,"Russellville",39.8227,-86.9545
36682,147,"Russellville",38.487,-92.4235
36683,157,"Russellville",38.8481,-83.7661
36684,162,"Russellville",33.3968,-79.9717
36685,164,"Russellville",36.2465,-83.1838
36686,157,"Russia",40.2473,-84.4003
36687,123,"Russian Mission",61.7672,-160.982
36688,136,"Russiaville",40.4315,-86.2768
36689,167,"Rustburg",37.2496,-79.1082
36690,144,"Ruth",43.7342,-82.7615
36691,146,"Ruth",31.3787,-90.292
36692,150,"Ruth",39.2794,-114.987
36693,167,"Ruther Glen",37.9356,-77.4528
36694,126,"Rutherford",38.4586,-122.422
36695,164,"Rutherford",36.1312,-88.9652
36696,155,"Rutherford College",35.7544,-81.5277
36697,145,"Ruthton",44.1777,-96.0531
36698,137,"Ruthven",43.1691,-94.8541
36699,167,"Ruthville",37.3672,-77.0414
36700,137,"Rutland",42.7795,-94.2764
36701,135,"Rutland",40.9846,-89.0486
36702,143,"Rutland",42.3849,-71.9673
36703,156,"Rutland",46.0241,-97.4535
36704,157,"Rutland",39.0707,-82.1485
36705,163,"Rutland",44.0732,-96.9489
36706,122,"Rutledge",31.7688,-86.3668
36707,132,"Rutledge",33.6106,-83.5989
36708,147,"Rutledge",40.3469,-92.1083
36709,137,"Ryan",42.3399,-91.4806
36710,158,"Ryan",34.0301,-97.8742
36711,132,"Rydal",34.3484,-84.7287
36712,126,"Ryde",38.2388,-121.559
36713,156,"Ryder",47.826,-101.825
36714,168,"Ryderwood",46.3363,-123.101
36715,127,"Rye",37.9584,-104.824
36716,151,"Rye",43.0126,-70.7631
36717,165,"Rye",30.4527,-94.7689
36718,151,"Rye Beach",42.9768,-70.7664
36719,148,"Ryegate",46.1975,-109.389
36720,122,"Ryland",34.7699,-86.4809
36721,158,"S Coffeyville",36.9711,-95.5537
36722,154,"Sabael",43.7286,-74.3064
36723,141,"Sabattus",44.1181,-70.0556
36724,138,"Sabetha",39.8706,-95.8449
36725,142,"Sabillasville",39.6787,-77.4641
36726,145,"Sabin",46.7612,-96.5469
36727,157,"Sabina",39.5052,-83.6513
36728,165,"Sabinal",29.2903,-99.5169
36729,169,"Sabine",37.6786,-81.5017
36730,165,"Sabine Pass",29.7109,-93.904
36731,160,"Sabinsville",41.8444,-77.5442
36732,137,"Sabula",42.0966,-90.2359
36733,124,"Sacaton",33.12,-111.913
36734,154,"Sackets Harbor",43.9321,-76.0832
36735,148,"Saco",48.6372,-107.451
36736,139,"Sacramento",37.4213,-87.2807
36737,153,"Sacramento",32.7847,-105.644
36738,160,"Sacramento",40.6357,-76.6093
36739,145,"Sacred Heart",44.7947,-95.3496
36740,165,"Sacul",31.8249,-94.9186
36741,152,"Saddle Brook",40.9035,-74.0953
36742,152,"Saddle River",41.0459,-74.097
36743,171,"Saddlestring",44.3483,-106.698
36744,139,"Sadieville",38.4053,-84.5263
36745,165,"Sadler",33.7336,-96.8338
36746,135,"Sadorus",39.9569,-88.3436
36747,160,"Sadsburyville",39.9819,-75.8914
36748,125,"Saffell",35.9203,-91.3012
36749,122,"Safford",32.2977,-87.3535
36750,143,"Sagamore",41.772,-70.5366
36751,160,"Sagamore",40.7803,-79.2284
36752,143,"Sagamore Beach",41.8005,-70.5312
36753,154,"Sagaponack",40.9254,-72.2789
36754,125,"Sage",36.0415,-91.82
36755,122,"Saginaw",33.2162,-86.7919
36756,145,"Saginaw",46.8859,-92.4258
36757,147,"Saginaw",37.0238,-94.4683
36758,159,"Saginaw",43.8348,-123.043
36759,134,"Sagle",48.1927,-116.54
36760,144,"Sagola",46.0549,-88.0674
36761,127,"Saguache",38.1475,-106.548
36762,124,"Sahuarita",31.9776,-110.922
36763,135,"Sailor Springs",38.7636,-88.3632
36764,141,"Saint Agatha",47.231,-68.343
36765,141,"Saint Albans",44.9345,-69.3908
36766,147,"Saint Albans",38.5866,-90.7692
36767,154,"Saint Albans",40.6978,-73.759
36768,172,"Saint Albans Bay",44.8073,-73.1398
36769,140,"Saint Amant",30.2044,-90.8015
36770,164,"Saint Andrews",35.2113,-85.8875
36771,147,"Saint Ann",38.7263,-90.3885
36772,135,"Saint Anne",41.036,-87.6647
36773,137,"Saint Ansgar",43.4276,-92.9158
36774,137,"Saint Anthony",42.1407,-93.203
36775,136,"Saint Anthony",38.3285,-86.8174
36776,156,"Saint Anthony",46.5798,-100.897
36777,135,"Saint Augustine",40.7336,-90.3624
36778,140,"Saint Benedict",30.5264,-90.1128
36779,160,"Saint Benedict",40.6097,-78.7357
36780,136,"Saint Bernice",39.6872,-87.5146
36781,164,"Saint Bethlehem",36.5697,-87.3013
36782,154,"Saint Bonaventure",42.0911,-78.5049
36783,160,"Saint Boniface",40.6664,-78.6811
36784,145,"Saint Bonifacius",44.9069,-93.7466
36785,139,"Saint Catharine",37.7084,-85.2629
36786,125,"Saint Charles",34.3134,-91.1747
36787,137,"Saint Charles",41.2933,-93.7977
36788,134,"Saint Charles",42.0896,-111.418
36789,139,"Saint Charles",37.1612,-87.5813
36790,144,"Saint Charles",43.2926,-84.16
36791,163,"Saint Charles",43.1257,-99.09
36792,167,"Saint Charles",36.8355,-83.0529
36793,144,"Saint Clair",42.858,-82.5493
36794,145,"Saint Clair",44.0654,-93.8284
36795,147,"Saint Clair",38.3,-90.9631
36796,160,"Saint Clair",40.7406,-76.2241
36797,144,"Saint Clair Shores",42.4951,-82.8955
36798,170,"Saint Cloud",43.8067,-88.1863
36799,136,"Saint Croix",38.232,-86.6107
36800,170,"Saint Croix Falls",45.4182,-92.6295
36801,124,"Saint David",31.8934,-110.12
36802,135,"Saint David",40.5191,-90.0527
36803,141,"Saint David",47.3188,-68.2238
36804,137,"Saint Donatus",42.3362,-90.493
36805,149,"Saint Edward",41.5602,-97.9528
36806,147,"Saint Elizabeth",38.2894,-92.2466
36807,122,"Saint Elmo",30.5036,-88.2528
36808,135,"Saint Elmo",39.0422,-88.8626
36809,125,"Saint Francis",36.4583,-90.1564
36810,139,"Saint Francis",37.6296,-85.4667
36811,141,"Saint Francis",47.1951,-69.2728
36812,163,"Saint Francis",43.1381,-100.965
36813,135,"Saint Francisville",38.6278,-87.6942
36814,140,"Saint Gabriel",30.2802,-91.0796
36815,132,"Saint George",30.5728,-82.1121
36816,138,"Saint George",39.2659,-96.4453
36817,141,"Saint George",44.0007,-69.2013
36818,162,"Saint George",33.1643,-80.5479
36819,123,"Saint George Island",56.5824,-169.618
36820,129,"Saint Georges",39.5553,-75.6506
36821,170,"Saint Germain",45.9221,-89.4986
36822,165,"Saint Hedwig",29.4404,-98.1988
36823,144,"Saint Helen",44.3637,-84.4405
36824,126,"Saint Helena",38.5095,-122.459
36825,149,"Saint Helena",42.8189,-97.344
36826,162,"Saint Helena Island",32.3871,-80.5485
36827,139,"Saint Helens",37.5825,-83.6473
36828,157,"Saint Henry",40.4066,-84.6301
36829,145,"Saint Hilaire",48.0016,-96.2719
36830,148,"Saint Ignatius",47.3306,-114.009
36831,142,"Saint Inigoes",38.14,-76.4139
36832,135,"Saint Jacob",38.6965,-89.6696
36833,140,"Saint James",29.9872,-90.8737
36834,142,"Saint James",39.5674,-77.7474
36835,154,"Saint James",40.8903,-73.169
36836,131,"Saint James City",26.5428,-82.0946
36837,165,"Saint Jo",33.7584,-97.5646
36838,125,"Saint Joe",35.9655,-92.8119
36839,136,"Saint Joe",41.3185,-84.8804
36840,168,"Saint John",47.0819,-117.646
36841,124,"Saint Johns",34.4981,-109.242
36842,157,"Saint Johns",40.5559,-84.0838
36843,160,"Saint Johns",41.0397,-76.0049
36844,172,"Saint Johnsbury Center",44.457,-72.0073
36845,135,"Saint Joseph",40.1401,-88.0676
36846,164,"Saint Joseph",35.034,-87.4974
36847,140,"Saint Landry",30.8509,-92.4107
36848,163,"Saint Lawrence",44.5312,-98.8048
36849,131,"Saint Leo",28.3162,-82.2455
36850,135,"Saint Libory",38.3625,-89.7099
36851,149,"Saint Libory",41.091,-98.3628
36853,158,"Saint Louis",35.0742,-96.8528
36854,157,"Saint Louisville",40.1872,-82.355
36855,137,"Saint Lucas",43.0387,-91.9026
36856,148,"Saint Marie",48.2201,-106.62
36857,145,"Saint Martin",45.5017,-94.6687
36858,139,"Saint Mary",37.5806,-85.3466
36859,147,"Saint Mary",37.8767,-89.9473
36860,136,"Saint Mary of the Woods",39.5093,-87.4573
36861,123,"Saint Marys",62.2848,-163.343
36862,137,"Saint Marys",41.3265,-93.7858
36863,138,"Saint Marys",39.22,-96.0795
36864,140,"Saint Maurice",31.7594,-92.9586
36865,136,"Saint Meinrad",38.1881,-86.8501
36866,123,"Saint Michael",62.7905,-161.718
36867,145,"Saint Michael",45.1957,-93.7002
36868,156,"Saint Michael",47.9373,-98.9071
36869,160,"Saint Michael",40.3321,-78.7841
36870,124,"Saint Michaels",35.6556,-109.103
36871,142,"Saint Michaels",38.7835,-76.2268
36872,170,"Saint Nazianz",44.0066,-87.9247
36873,137,"Saint Olaf",42.9506,-91.4292
36874,163,"Saint Onge",44.5613,-103.749
36875,157,"Saint Paris",40.1169,-83.9564
36876,147,"Saint Patrick",40.3164,-91.6656
36877,125,"Saint Paul",35.8569,-93.7228
36878,137,"Saint Paul",40.7697,-91.5453
36879,136,"Saint Paul",39.4292,-85.5726
36880,138,"Saint Paul",37.5207,-95.145
36881,139,"Saint Paul",38.6683,-83.0705
36883,149,"Saint Paul",41.3376,-98.4263
36884,159,"Saint Paul",45.2151,-122.959
36885,167,"Saint Paul",36.9389,-82.3571
36886,123,"Saint Paul Island",57.1682,-170.252
36887,145,"Saint Paul Park",44.8338,-92.9932
36888,155,"Saint Pauls",34.7935,-78.9698
36889,135,"Saint Peter",38.868,-88.8641
36890,160,"Saint Peters",40.18,-75.7311
36891,160,"Saint Petersburg",41.1619,-79.6532
36892,148,"Saint Regis",47.3587,-115.323
36893,154,"Saint Regis Falls",44.5179,-74.5347
36894,140,"Saint Rose",30.0009,-90.3147
36895,132,"Saint Simons Island",31.218,-81.3711
36896,145,"Saint Stephen",45.7002,-94.2739
36897,162,"Saint Stephen",33.4606,-80.009
36898,122,"Saint Stephens",31.5354,-88.0528
36899,171,"Saint Stephens",42.9798,-108.44
36900,167,"Saint Stephens Church",37.8769,-77.0499
36901,147,"Saint Thomas",38.3713,-92.1913
36902,156,"Saint Thomas",48.6304,-97.4695
36903,160,"Saint Thomas",39.9063,-77.8091
36904,145,"Saint Vincent",48.9273,-97.1624
36905,153,"Saint Vrain",34.4858,-103.456
36906,148,"Saint Xavier",45.5032,-107.932
36907,135,"Sainte Marie",38.9316,-88.0247
36908,125,"Salado",35.7273,-91.5882
36909,165,"Salado",30.9273,-97.5558
36910,136,"Salamonia",40.3534,-84.8526
36911,123,"Salcha",64.8379,-147.717
36912,132,"Sale City",31.2539,-84.0435
36913,164,"Sale Creek",35.3979,-85.1221
36914,122,"Salem",32.6167,-85.1937
36915,131,"Salem",29.8074,-83.3852
36916,137,"Salem",40.8593,-91.6568
36917,139,"Salem",37.241,-88.2785
36918,144,"Salem",42.4062,-83.5803
36919,149,"Salem",40.0441,-95.7278
36920,153,"Salem",32.714,-107.223
36921,154,"Salem",43.2004,-73.3317
36923,162,"Salem",34.9274,-82.9721
36924,166,"Salem",39.9788,-111.554
36925,169,"Salem",39.3132,-80.625
36926,155,"Salemburg",35.062,-78.4623
36927,157,"Salesville",40.016,-81.3691
36928,160,"Salford",40.2958,-75.4544
36929,160,"Salfordville",40.2979,-75.4298
36930,126,"Salida",37.7163,-121.094
36931,158,"Salina",36.3278,-95.0761
36932,160,"Salina",40.5217,-79.4986
36933,166,"Salina",38.9334,-111.638
36934,140,"Saline",32.1401,-92.9428
36935,144,"Saline",42.1544,-83.8133
36936,165,"Salineno",26.5157,-99.1125
36937,128,"Salisbury",42.0235,-73.417
36938,143,"Salisbury",42.8501,-70.8633
36939,147,"Salisbury",39.4605,-92.8061
36940,151,"Salisbury",43.4091,-71.7032
36941,160,"Salisbury",39.7534,-79.0839
36942,172,"Salisbury",43.9003,-73.1021
36943,154,"Salisbury Center",43.2298,-74.795
36944,154,"Salisbury Mills",41.4491,-74.1252
36945,122,"Salitpa",31.6644,-87.9852
36946,137,"Salix",42.3446,-96.2663
36947,160,"Salix",40.2912,-78.718
36948,168,"Salkum",46.5139,-122.656
36949,162,"Salley",33.5901,-81.3327
36950,146,"Sallis",32.9803,-89.7805
36951,145,"Salol",48.8426,-95.5493
36952,160,"Salona",41.0843,-77.4634
36953,141,"Salsbury Cove",44.4307,-68.2843
36954,165,"Salt Flat",31.4607,-104.506
36955,139,"Salt Lick",38.0839,-83.6251
36956,154,"Salt Point",41.8078,-73.7981
36957,169,"Salt Rock",38.3204,-82.2404
36958,155,"Salter Path",34.6883,-76.8865
36959,162,"Salters",33.565,-79.8266
36960,148,"Saltese",47.4105,-115.509
36961,146,"Saltillo",34.3954,-88.6292
36962,160,"Saltillo",40.2106,-78.0068
36963,164,"Saltillo",35.3786,-88.2705
36964,165,"Saltillo",33.1852,-95.3469
36965,126,"Salton City",33.6926,-116.531
36966,160,"Saltsburg",40.454,-79.4218
36967,167,"Saltville",36.9172,-81.6875
36968,155,"Saluda",35.2605,-82.3038
36969,155,"Salvo",35.5405,-75.4743
36970,122,"Samantha",33.4224,-87.6053
36971,144,"Samaria",41.8083,-83.5814
36972,164,"Samburg",36.3799,-89.3535
36973,165,"Samnorwood",35.0524,-100.277
36974,126,"Samoa",40.7922,-124.204
36975,122,"Samson",31.0883,-86.0874
36976,134,"Samuels",48.4794,-116.462
36977,153,"San Acacia",34.262,-106.871
36978,126,"San Anselmo",37.9832,-122.568
36979,131,"San Antonio",28.3385,-82.2944
36980,153,"San Antonio",34.0228,-106.016
36982,126,"San Ardo",35.9731,-120.691
36983,124,"San Carlos",33.3277,-109.861
36984,153,"San Cristobal",36.6324,-105.625
36985,165,"San Elizario",31.5947,-106.278
36986,165,"San Felipe",29.7926,-96.1008
36987,153,"San Fidel",35.0816,-107.597
36989,126,"San Geronimo",38.0107,-122.666
36990,126,"San Gregorio",37.328,-122.345
36991,165,"San Isidro",26.7372,-98.4017
36992,126,"San Joaquin",36.5984,-120.181
36993,153,"San Jon",35.1387,-103.267
36994,135,"San Jose",40.2759,-89.6583
36995,165,"San Juan",26.158,-98.1543
36996,126,"San Juan Bautista",36.8515,-121.521
36997,126,"San Lucas",36.1287,-121.019
36998,124,"San Luis",32.4906,-114.775
36999,127,"San Luis",37.0838,-105.58
37000,126,"San Luis Rey",33.321,-117.312
37001,124,"San Manuel",32.9112,-110.93
37002,126,"San Miguel",35.7552,-120.631
37003,153,"San Miguel",32.1561,-106.734
37004,127,"San Pablo",37.1568,-105.29
37005,153,"San Patricio",33.374,-105.358
37006,165,"San Perlita",26.4688,-97.573
37007,136,"San Pierre",41.2168,-86.8686
37008,126,"San Quentin",37.9408,-122.49
37009,153,"San Rafael",35.1112,-107.884
37010,124,"San Simon",32.164,-109.337
37011,165,"San Ygnacio",27.1719,-99.3295
37012,126,"San Ysidro",32.6407,-117.062
37013,153,"San Ysidro",35.5626,-106.824
37014,146,"Sanatorium",31.8987,-89.7775
37015,145,"Sanborn",44.2313,-95.1391
37016,156,"Sanborn",46.8924,-98.2487
37017,154,"Sanborn",43.1486,-78.8771
37018,151,"Sanbornton",43.5445,-71.6261
37019,151,"Sanbornville",43.5632,-71.0133
37020,148,"Sand Coulee",47.4098,-111.154
37021,144,"Sand Creek",41.7762,-84.1005
37022,170,"Sand Creek",45.1737,-91.7392
37023,169,"Sand Fork",38.8853,-80.7496
37024,154,"Sand Lake",42.636,-73.4934
37025,123,"Sand Point",55.2693,-160.684
37026,148,"Sand Springs",47.0145,-107.276
37027,158,"Sand Springs",36.1933,-96.1589
37028,136,"Sandborn",38.8706,-87.2035
37029,124,"Sanders",35.3778,-109.356
37030,139,"Sanders",38.6671,-84.9961
37031,148,"Sanders",46.2915,-107.096
37032,131,"Sanderson",30.3832,-82.3569
37033,146,"Sandersville",31.7857,-89.0336
37034,139,"Sandgap",37.4858,-84.0914
37035,146,"Sandhill",32.4825,-89.8784
37036,165,"Sandia",28.0605,-97.9438
37037,153,"Sandia Park",35.2081,-106.309
37038,143,"Sandisfield",42.1051,-73.1239
37039,135,"Sandoval",38.663,-89.0946
37040,151,"Sandown",42.9336,-71.1838
37041,167,"Sandston",37.5055,-77.2587
37042,145,"Sandstone",46.138,-92.5611
37043,169,"Sandstone",37.7585,-80.8661
37044,154,"Sandusky",42.4959,-78.3847
37045,165,"Sandy",30.3511,-98.528
37046,166,"Sandy",40.5848,-111.841
37047,154,"Sandy Creek",43.655,-76.1248
